ID,Nombre de la Unidad Económica,Razón social,Código de la clase de actividad SCIAN,Nombre de clase de la actividad,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Número exterior o kilómetro,Letra exterior,Edificio,Edificio Piso,Número interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado público",Número de local,Código Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,Clave localidad,Localidad,Área geoestadística básica ,Manzana,Número de teléfono,Correo electrónico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporación al DENUE
658083,BANORTE MARISCAL SUCRE,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,OTRO (ESPECIFIQUE),DIVISION DEL NTE,AVENIDA,Coyoacan,AVENIDA,Amores,CALLE,Torres Adalid,518,,,,,,COLONIA,DEL VALLE CENTRO,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,242,13,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.39192462,-99.1654361,2011-03
658094,BANORTE METROPOLI PATRIOTISMO,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,AVENIDA,PATRIOTISMO,AVENIDA,PUENTE DE LA MORENA,CALLE,11 DE ABRIL,CALLE,12 DE DICIEMBRE,229,,,,,,COLONIA,SAN PEDRO DE LOS PINOS,,,,3800,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,187,26,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.39627454,-99.18096575,2011-03
9230013,BANORTE MIXCOAC,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,11 a 30 personas,CALLE,LOS ECHAVE,AVENIDA,REVOLUCION,AVENIDA,REVOLUCION,CALLE,MOLINOS,4,,,,,,COLONIA,MIXCOAC,,,,3910,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,882,17,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.37184118,-99.1887351,2020-04
9228737,BANORTE MODULO DE PASAPORTES Y LICENCIAS STA FE,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,0 a 5 personas,AVENIDA,AV VASCO DE QUIROGA,OTRO (ESPECIFIQUE),Autopista México-Marquesa,AVENIDA,Vasco de Quiroga,CALLE,Mario Pani,3800,,,,,,COLONIA,SANTA FE CUAJIMALPA,,,,5348,9,CIUDAD DE MÉXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,369,1,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.36272604,-99.27415859,2020-04
658400,BANORTE MODULO PREFERENTE SANTA FE,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,0 a 5 personas,CALLE,VASCO DE QUIROGA,OTRO (ESPECIFIQUE),Autopista México-Marquesa,AVENIDA,Vasco de Quiroga,CALLE,Mario Pani,3800,,,,,,COLONIA,SANTA FE CUAJIMALPA,,,,5348,9,CIUDAD DE MÉXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,369,1,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.36272604,-99.27415859,2011-03
1059276,BANORTE NARVARTE,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,AVENIDA,AVENIDA CUAUHTEMOC,CALLE,PEDRO ROMERO DE TERREROS,AVENIDA,COMBRES DE MALTRATA,CALLE,YACATAS,652,,,,,,COLONIA,NARVARTE PONIENTE,,,,3020,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,261,18,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.39483326,-99.15600376,2014-12
9230004,BANORTE NECAXA PORTALES,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,CALLE,BALBOA,OTRO (ESPECIFIQUE),NO SE REPORTO NOMBRE ENTRE VIALIDADES,,CRUZ DE LA ALBORADA,CALLE,SANTA CRUZ DEL MONTE,0,SN,,,,,COLONIA,PORTALES SUR,,,,3300,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,789,11,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.37115818,-99.14396428,2020-04
9229525,BANORTE OLIVAR DEL CONDE,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,OTRO (ESPECIFIQUE),NA,OTRO (ESPECIFIQUE),NO SE REPORTO NOMBRE ENTRE VIALIDADES,,TIZIMIN,CALLE,PICHUCALCO,0,SN,,,,,COLONIA,HOGAR Y REDENCION,,,,1450,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,2362,35,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.3716339,-99.20807688,2020-04
658087,BANORTE ORO INSURGENTES,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,OTRO (ESPECIFIQUE),INSURGENTES SUR,CALLE,GEORGIA,CALLE,KANSAS,CALLE,AV INSURGENTES,819,,,,,,COLONIA,NAPOLES,,,,3810,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,384,3,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.38940518,-99.17405231,2011-03
1059289,BANORTE PARQUE DELTA,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,AVENIDA,AV CUAUHTEMOC,OTRO (ESPECIFIQUE),MIGUEL ALEMAN,CALZADA,OBRERO MUNDIAL,CALLE,XOCHICALCO,462,,,,,,COLONIA,PIEDAD NARVARTE,,,,3000,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,26,21,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.40282964,-99.15541383,2011-03
9230015,BANORTE PARQUE HUNDIDO,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,11 a 30 personas,AVENIDA,INSURGENTES SUR,CALLE,SAN LORENZO,CALLE,MIGUEL LAURENT,CALLE,MANZANAS,1188,,,,,,COLONIA,TLACOQUEMECATL,,,,3200,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,717,22,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.37729067,-99.17760289,2020-04
9229540,BANORTE PATIO SANTA FE,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,CALLE,ISAAC COSTEROTUDANCA,OTRO (ESPECIFIQUE),NO SE REPORTO NOMBRE ENTRE VIALIDADES,,Acambaro,CALLE,Camécuaro,0,SN,,,,,COLONIA,SANTA FE PEÑA BLANCA,,,,1376,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1379,64,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.37778002,-99.25346904,2020-04
658095,BANORTE PATRIOTISMO HOLBEIN,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,AVENIDA,PATRIOTISMO,CALLE,RUBENS,CALLE,HOLBEIN,AVENIDA,PATRIOTISMO,683,,,,,,COLONIA,SAN JUAN,,,,3730,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,562,3,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.37959292,-99.18518851,2011-03
9229524,BANORTE PEDREGAL,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,AVENIDA,DE LAS FUENTES,OTRO (ESPECIFIQUE),NO SE REPORTO NOMBRE ENTRE VIALIDADES,,5 de febrero,CALLE,Necaxa,0,SN,,,,,COLONIA,JARDINES DEL PEDREGAL,,,,1900,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,128A,26,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.31685742,-99.21217329,2020-04
657919,BANORTE PEDREGAL SANTA TERESA,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,BOULEVARD,BLVD ADOLFO LOPEZ MATEOS,CALLE,CAMINO DE SANTA TERESA,AVENIDA,PERIFERICO SUR,CALLEJON,SIMON BOLIVAR,4020,,,,,,COLONIA,JARDINES DEL PEDREGAL,,,,1900,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1307,15,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.307995,-99.21561537,2011-03
657924,BANORTE PLAZA EXHIBIMEX,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,CALLE,10,CALLE,Ferrocarril de Cuernavaca,CALLE,Toltecas,CALLE,16,132,,,,0,,COLONIA,SAN PEDRO DE LOS PINOS,,,,1180,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,135,3,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.38956942,-99.19187865,2011-03
657916,BANORTE PLAZA INN,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,AVENIDA,AV INSURGENTES SUR,CALLE,FERNANDO VILLALPANDO,CALLE,RIO SAN ANGEL,AVENIDA,AV DE LOS INSURGENTES,1971,,,,,,COLONIA,GUADALUPE INN,,,,1020,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1059,11,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.35185734,-99.18619814,2011-03
658204,BANORTE PLAZA UNIVERSIDAD,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,AVENIDA,AV UNIVERSIDAD,AVENIDA,AV UNIVERSIDAD,AVENIDA,AV MEXICO,PASAJE,EJE 8 POPOCATEPETL,1000,,,,,,COLONIA,SANTA CRUZ ATOYAC,,,,3310,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,825,2,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.36734959,-99.16675476,2011-03
658201,BANORTE POLYFORUM,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,11 a 30 personas,OTRO (ESPECIFIQUE),INSURGENTES SUR,CALLE,ARKANSAS,CALLE,ALABAMA,AVENIDA,Insurgentes Sur,753,,,,,,COLONIA,NAPOLES,,,,3810,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,384,12,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.39189006,-99.17325761,2011-03
9228749,BANORTE PUNTA PONIENTE,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,CALLE,Santa Fe,CALLE,Ninguno,CALLE,Ninguno,CERRADA,Prolongación de los Arquitectos,596,,,,0,,COLONIA,SANTA FE CUAJIMALPA,,,,5348,9,CIUDAD DE MÉXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,369,98,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.35579579,-99.27574318,2020-04
9229544,BANORTE SAN ANGEL MEXICO,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,CALLE,PLAZA SAN JACINTO,CALLE,FRONTERA,CALLE,PLAZA SAN JACINTO,CALLE,REINA,18,,,,,,COLONIA,SAN ANGEL,,,,1000,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1190,17,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.34449597,-99.19297141,2020-04
3054542,BANORTE SAN JERONIMO,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,CALLE,HIDALGO PTE,CALLE,HIMALAYA,CALLE,ANDES,AVENIDA,JOSE ELEUTERIO GONZALEZ,2727,,,,,,COLONIA,JARDINES DEL PEDREGAL,,,,1900,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1260,5,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.32453065,-99.21401352,2011-03
657915,BANORTE SAN JERONIMO MEXICO,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,AVENIDA,SAN JERONIMO,CALLE,SISMO,AVENIDA,PASEO DEL PEDREGAL,CALLE,CICLON,414,,,,,,COLONIA,JARDINES DEL PEDREGAL,,,,1900,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1260,19,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.3330731,-99.20143687,2011-03
1059251,BANORTE SAN LORENZO,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,CALLE,UNIVERSIDAD,AVENIDA,UNIVERSIDAD,CALLE,HERIBERTO FRIAS,CALLE,MIGUEL LAURENT,797,,,,,,COLONIA,DEL VALLE CENTRO,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,755,10,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.37354862,-99.16314405,2011-03
9230006,BANORTE SAN PEDRO DE LOS PINOS,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,AVENIDA,REVOLUCION,CALLE,CALLE 15,CALLE,CALLE11,AVENIDA,PATRIOTISMO,528,,,,,,COLONIA,SAN PEDRO DE LOS PINOS,,,,3800,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,350,19,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.38966164,-99.18544301,2020-04
9228758,BANORTE SANTA FE MEXICO,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,11 a 30 personas,CALLE,Vasco de Quiroga,CALLE,Mario Pani,CALLE,Ninguno,AUTOPISTA,México-Toluca,3800,,,,0,,COLONIA,SANTA FE CUAJIMALPA,,,,5348,9,CIUDAD DE MÉXICO,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,369,1,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.36203781,-99.27627225,2020-04
1059271,BANORTE SUCURSAL EUGENIA,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,AVENIDA,EUGENIA,CALLE,XOCHICALCO,AVENIDA,UNIVERSIDAD,AVENIDA,UNIVERSIDAD,1456,,,,,,COLONIA,NARVARTE ORIENTE,,,,3023,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,044A,15,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.38479198,-99.15522929,2011-03
1059261,BANORTE TLALPAN PORTALES,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,CALZADA,CALZADA DE TLALPAN,CALLE,BRETAÑA,CALLE,NORMADIA,CALLE,ORINOCO,1202,,,,,,COLONIA,ZACAHUITZCO,,,,3550,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,670,13,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.37423163,-99.14069085,2014-12
9229554,BANORTE TORRE ZAFIRO,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,11 a 30 personas,PERIFERICO,PERIFERICO SUR,CALLE,MANANTIAL,CALLEJON,SIMON BOLIVAR,BOULEVARD,DE LA LUZ,4124,,,,,,COLONIA,JARDINES DEL PEDREGAL,,,,1900,9,CIUDAD DE MÉXICO,10,Álvaro Obregón,1,Álvaro Obregón,1307,24,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.30692372,-99.21144852,2020-04
658090,BANORTE UNIVERSIDAD MEXICO,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,CALLE,JOSE MARIA RICO,CALLE,ANICETO ORTEGA,AVENIDA,UNIVERSIDAD,PASAJE,EJE 8 JOSE MARIA RICO,734,,,,,,COLONIA,DEL VALLE,,,,,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,810,2,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.36651218,-99.16803233,2011-03
9230001,BANORTE VALLE NARVARTE,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,OTRO (ESPECIFIQUE),DIAGONAL DE SAN ANTONIO,CALLE,PITAGORAS,CALLE,PESTALOZZI,CALLE,PEDRO ROMERO DE TERREROS,1205,,,,,,COLONIA,NARVARTE PONIENTE,,,,3020,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,261,18,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.39392108,-99.15574874,2020-04
658096,BANORTE WORLD TRADE CENTER-MEXICO,"BANCO MERCANTIL DEL NORTE, GRUPO FINANCIERO BANORTE SA",522110,Banca múltiple,6 a 10 personas,OTRO (ESPECIFIQUE),INSURGENTES,AVENIDA,FRAY SERVANDO TERESA DE MIER,AVENIDA,JOSE MARIA IZAZAGA,CALLE,SAN MIGUEL,649,,,,,,COLONIA,NAPOLES,,,,3810,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,219,8,,UNE@BANORTE.COM,WWW.BANORTE.COM,Fijo,19.39535812,-99.17207521,2011-03
6896940,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA,COYOACAN,,,,,,,,,,,20,20 1,LOCALIDAD,BENITO JUÁREZ,,,,3000,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,810,14,,,,Fijo,19.3659127,-99.1724826,2019-04
6898245,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA,INSURGENTES  SUR PB,,,,,,,,,,,13,,LOCALIDAD,BENITO JUÁREZ,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,223,18,,,,Fijo,19.38663386,-99.17457237,2019-04
6901326,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA, ROMERO DE TERREROS,,,,,,,,,,,527,,COLONIA,NARVARTE,,,,3020,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,261,18,,,,Fijo,19.39474495,-99.15600959,2019-04
6901328,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA," UNIVERSIDAD, ESQ. SAN LORENZO",,,,,,,,,,,8800,,COLONIA,DEL VALLE,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,755,10,,,,Fijo,19.3726921,-99.16368616,2019-04
6901607,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA, DIVISION DEL NTE.,,,,,,,,,,,35,,COLONIA,DEL VALLE,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,242,13,,,,Fijo,19.39225733,-99.16516051,2019-04
6901669,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA, CUAUHTÉMOC,,,,,,,,,,,4,,COLONIA,PIEDAD NARVARTE,,,,3000,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,26,21,,,,Fijo,19.40279175,-99.15541682,2019-04
6901675,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,CALLE,FÉLIX PARRA,,,,,,,,,,,6,,COLONIA,SAN JOSE INSURGENTES,,,,3900,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,914,10,,,,Fijo,19.36180101,-99.18522608,2019-04
6901393,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,CALLE,"QUEBRADA , ESQ. EJE CENTRAL LAZARO CARDENAS",,,,,,,,,,,3495,,COLONIA,NARVARTE,,,,3020,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,98,19,,,,Fijo,19.39954931,-99.14566096,2019-04
6901358,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,DIAGONAL, DE SAN ANTONIO ESQ. PESTALOZZI,,,,,,,,,,,1415,,COLONIA,NARVARTE,,,,3020,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,64,17,,,,Fijo,19.39469878,-99.15838475,2019-04
6901316,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,CALLE,ESQ. UNIVERSIDAD,,,,,,,,,,,301,,COLONIA,DEL VALLE,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,810,2,,,,Fijo,19.36668274,-99.16762261,2019-04
6901342,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA, PATRIOTISMO,,,,,,,,,,,4450,,COLONIA,SAN JUAN MIXCOAC,,,,3730,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,562,3,,,,Fijo,19.38019804,-99.18494336,2019-04
6901296,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,CALLE,"BALBOA LOCALES I, J, K,",,,,,,,,,,,3800,,LOCALIDAD,BENITO JUÁREZ,,,,3300,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,789,11,,,,Fijo,19.371171,-99.143771,2019-04
6901302,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA, INSURGENTES,,,,,,,,,,,3985,,COLONIA,NAPOLES,,,,3810,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,219,13,,,,Fijo,19.39569083,-99.17196831,2019-04
6901672,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA, EUGENIA,,,,,,,,,,,137,,COLONIA,NARVARTE ORIENTE,,,,3020,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,044A,15,,,,Fijo,19.38479864,-99.15531178,2019-04
6897078,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA,UNIVERSIDAD,,,,,,,,,,,1029,,AEROPUERTO,SANTA CRUZ ATOYAC,,,,3310,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,825,3,,,,Fijo,19.3711718,-99.16437933,2019-04
6898158,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA,INSURGENTES SUR  ER PISO,,,,,,,,,,,10121,,COLONIA,CREDITO CONSTRUCTOR,,,,11950,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,717,29,,,,Fijo,19.36461227,-99.18181526,2019-04
6901290,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA," INSURGENTES SUR, LOCAL 9",,,,,,,,,,,222,,COLONIA,SAN JOSE INSURGENTES,,,,3900,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,914,3,,,,Fijo,19.36333455,-99.18248004,2019-04
6896883,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA,COYOACAN NO,,,,,,,,,,,,SN,LOCALIDAD,BENITO JUÁREZ,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,810,11,,,,Fijo,19.36734982,-99.17176252,2019-04
6896939,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA,COYOACAN,,,,,,,,,,,1300,,LOCALIDAD,BENITO JUÁREZ,,,,3100,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,810,14,,,,Fijo,19.36590322,-99.17248495,2019-04
6896951,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA,CUAUHTEMOC Y,,,,,,,,,,,20662,,NINGUNO,NARVARTE PONIENTE,,,,3020,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,420,10,,,,Fijo,19.38611123,-99.1570358,2019-04
6901359,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,CALLE,"LOS ECHAVE N 4, ESQ. REVOLUCION",,,,,,,,,,,3651,,LOCALIDAD,BENITO JUÁREZ,,,,3910,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,882,18,,,,Fijo,19.37191998,-99.18830908,2019-04
6901380,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,CALZADA, DE TLALPAN,,,,,,,,,,,1000,,COLONIA,ZACAHUITZO,,,,3550,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,670,13,,,,Fijo,19.37435667,-99.14067429,2019-04
6901389,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA, PATRIOTISMO L-01,,,,,,,,,,,418,,COLONIA,SAN PEDRO DE LOS PINOS,,,,3800,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,187,26,,,,Fijo,19.39554802,-99.18045851,2019-04
6897012,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA,UNIVERSIDAD SN  SN,,,,,,,,,,,1,,AEROPUERTO,SANTA CRUZ ATOYAC,,,,3310,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,825,3,,,,Fijo,19.37055693,-99.16397838,2019-04
6897036,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA,INSURGENTES SUR,,,,,,,,,,,1500,,COLONIA,NAPOLES,,,,3810,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,219,19,,,,Fijo,19.39618092,-99.17188497,2019-04
6897038,BANORTE/IXE,BANCO BANORTE IXE ,522110,Banca múltiple,0 a 5 personas,AVENIDA,REVOLUCION,,,,,,,,,,,,SN,COLONIA,SAN PEDRO DE LOS PINOS,,,,3800,9,CIUDAD DE MÉXICO,14,Benito Juárez,1,Benito Juárez,365,15,,,,Fijo,19.38549875,-99.18629453,2019-04
